,Unnamed: 0,username,text
6409,6409,carlos saucedo,"['paradis', 'reunion', 'a', 'heartwarm', 'updat', 'to', 'the', 'injur', 'cat', 'that', 'wa', 'rescu', 'by', 'albanyfir', 'firefight', 'off', 'of', 'skyway', 'saturday', 'morn', 'in', 'paradis', 'the', 'cat', 'name', 'charli', 'wa', 'final']"
6410,6410,san luis obispo elks     ,"['break', 'our', 'heart', 'but', 'we', 'love', 'the', 'sentiment', 'from', 'the', 'ash', 'paradis', 'elk', 'lodg', 'will', 'rise', 'and', 'the', 'rest', 'of', 'elkdom', 'will', 'help', 'in', 'lift', 'them', 'up', 'elkdom', 'onebigfamili']"
6411,6411,brian gagliardi,"['send', 'posit', 'vibe', 'to', 'everyon', 'in', 'ca', 'suffer', 'from', 'these', 'fire', 'thi', 'photo', 'wa', 'taken', 'a', 'few', 'month', 'ago', 'in', 'venic', 'when', 'the', 'air', 'smell', 'of', 'salt', 'instead', 'of', 'smoke', 'for', 'clear']"
6412,6412,mult co fire ems log,"['miscf', 'unknown', 'type', 'of', 'fire', 'problem', 'at', 'sw', 'th', 'ave', 'sw', 'morrison', 'st', 'portland', 'fire', 'rp', 'pdx']"
6413,6413,mult co fire ems log,"['gasinv', 'natur', 'ga', 'odor', 'or', 'investig', 'at', 'block', 'of', 'nw', 'pettygrov', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6414,6414,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'n', 'seward', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6415,6415,ryan hensley,"['big', 'shoutout', 'to', 'all', 'the', 'losangelesfiredepart', 'firefight', 'for', 'all', 'the', 'hard', 'work', 'they', 'are', 'do', 'to', 'tri', 'and', 'get', 'these', 'fire', 'contain', 'woolseyfir', 'westhil']"
6416,6416,ryan hensley,"['big', 'shoutout', 'to', 'all', 'the', 'losangelesfiredepart', 'firefight', 'for', 'all', 'the', 'hard', 'work', 'they', 'are', 'do', 'to', 'tri', 'and', 'get', 'these', 'fire', 'contain', 'woolseyfir', 'westhil']"
6417,6417,mult co fire ems log,"['miscf', 'unknown', 'type', 'of', 'fire', 'problem', 'at', 'sw', 'th', 'ave', 'sw', 'morrison', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6418,6418,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'market', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6419,6419,brian gagliardi,"['send', 'posit', 'vibe', 'to', 'everyon', 'in', 'ca', 'suffer', 'from', 'these', 'fire', 'thi', 'photo', 'wa', 'taken', 'a', 'few', 'month', 'ago', 'in', 'venic', 'when', 'the', 'air', 'smell', 'of', 'salt', 'instead', 'of', 'smoke', 'for', 'clear']"
6420,6420,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'ne', 'glisan', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6421,6421,norma i  quintana,"['see', 'smoke', 'even', 'canva', 'while', 'walk', 'posttraumat', 'canvasart', 'firestick', 'paradis', 'california']"
6422,6422,mult co fire ems log,"['miscf', 'unknown', 'type', 'of', 'fire', 'problem', 'at', 'sw', 'naito', 'pkwi', 'hawthorn', 'brg', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6423,6423,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'holgat', 'blvd', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6424,6424,april showers,"['the', 'street', 'they', 'scream', 'with', 'desir', 'the', 'air', 'is', 'thick', 'with', 'dream', 'on', 'fire', 'greyhair', 'deathstar', 'badsid', 'curl', 'angelofthec', 'cobra', 'r', 'tepper', 'roberttepp', 'actress', 'act']"
6425,6425,mult co fire ems log,"['almcom', 'monitor', 'commerci', 'fire', 'alarm', 'at', 'block', 'of', 'se', 'th', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6426,6426,karlos     ,"['heart', 'break', 'pic', 'of', 'malibu', 'on', 'fire', 'so', 'veri', 'sad', 'to', 'experi', 'thi', 'o', 'pray', 'for', 'everyon', 'involv', 'and', 'r', 'i', 'p', 'to', 'those', 'who', 'lost', 'their', 'life', 'malibu', 'california']"
6427,6427,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'cesar', 'e', 'chavez', 'blvd', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6428,6428,drwat,"['all', 'san', 'rafael', 'citi', 'school', 'k', 'school', 'are', 'collect', 'chang', 'for', 'a', 'chang', 'to', 'support', 'school', 'impact', 'by', 'the', 'fire', 'in', 'butt', 'counti', 'collect', 'coin', 'start', 'through']"
6429,6429,robert max rees,"['thi', 'dude', 'that', 'been', 'keep', 'me', 'sane', 'dure', 'all', 'of', 'my', 'work', 'follow', 'the', 'campfir', 'incred', 'appreci', 'to', 'have', 'him', 'here', 'with', 'me', 'chico', 'california']"
6430,6430,tioga sequoia brewing co,"['gather', 'around', 'the', 'fire', 'pit', 'with', 'friend', 'and', 'enjoy', 'thi', 'wonder', 'fall', 'weather', 'our', 'th', 'annual', 'friendsgiv', 'at', 'the', 'garden', 'is', 'happen', 'wednesday', 'novemb', 'st', 'at', 'tiogasequoia', 'we', 'will']"
6431,6431,timothy hellman,"['group', 'pic', 'from', 'the', 'dxe', 'anim', 'right', 'demonstr', 'we', 'rememb', 'the', 'victim', 'of', 'thanksgiv', 'a', 'memori', 'for', 'the', 'victim', 'of', 'thanksgiv', 'in', 'front', 'of', 'whole', 'food', 'market']"
6432,6432,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'ne', 'th', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6433,6433,miss classy,"['i', 'am', 'on', 'fire', 'seid', 'ihr', 'schon', 'mal', 'durch', 'da', 'valley', 'of', 'fire', 'gefahren', 'ich', 'find', 'die', 'roten', 'sandsteinformationen', 'so', 'faszinierend', 'werbung', 'weil']"
6434,6434,mult co fire ems log,"['med', 'medic', 'at', 'eb', 'burnsid', 'brg', 'at', 'eastend', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6435,6435,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'ne', 'sandi', 'blvd', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6436,6436,mult co fire ems log,"['almaud', 'audibl', 'fire', 'alarm', 'at', 'block', 'of', 'se', 'knight', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6437,6437,inspirational souls,"['if', 'you', 'can', 'pleas', 'attend', 'all', 'proce', 'will', 'go', 'to', 'the', 'woolseyfir', 'victim', 'tonyakay', 'is', 'an', 'amaz', 'human', 'thi', 'show', 'is', 'oneofakind', 'and', 'most', 'of', 'the', 'woman', 'are', 'vegan', 'repost', 'tonyakay']"
6438,6438,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'cesar', 'e', 'chavez', 'blvd', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6439,6439,chelsey,"['if', 'you', 'think', 'thi', 'is', 'a', 'pictur', 'of', 'a', 'sunset', 'you', 'd', 'be', 'wrong', 'taken', 'at', 'pm', 'on', 'saturday', 'in', 'venic', 'smoke', 'hang', 'low', 'color', 'the', 'sky', 'while', 'i', 'wa', 'abl', 'to', 'enjoy', 'a', 'wonder', 'weekend', 'with']"
6440,6440,mult co fire ems log,"['ta', 'ped', 'traffic', 'accid', 'pedestrian', 'or', 'bike', 'at', 'ne', 'th', 'ave', 'ne', 'airport', 'way', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6441,6441,sf livelovelaugh sf,"['repost', 'from', 'polibeatsapp', 'use', 'repostregramapp', 'repost', 'justinomora', 'firefight', 'are', 'not', 'the', 'onli', 'one', 'risk', 'their', 'health', 'and', 'work', 'in', 'the', 'smoke', 'these', 'are', 'some', 'of']"
6442,6442,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'n', 'amherst', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6443,6443,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'w', 'burnsid', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6444,6444,jeff andrews,"['my', 'line', 'lunch', 'or', 'a', 'some', 'call', 'a', 'pound', 'lunch', 'firefight', 'get', 'them', 'a', 'they', 'head', 'out', 'bag', 'rip', 'i', 'wa', 'too', 'nauseou', 'to', 'eat', 'unreal', 'stuff', 'in', 'the', 'bag', 'paradis', 'california']"
6445,6445,mult co fire ems log,"['ta', 'traffic', 'accid', 'code', 'em', 'onli', 'at', 'n', 'weidler', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6446,6446,madeline blue,"['well', 'manicur', 'or', 'mannish', 'it', 's', 'still', 'a', 'bathroom', 'selfi', 'vega', 'classact', 'tbtuesday', 'nofilt', 'paradis', 'nevada']"
6447,6447,waxthatwick,"['pre', 'fill', 'ink', 'glass', 'candl', 'by', 'waxthatwick', 'waxthatwick', 'bekind', 'burnnatur', 'allnatur', 'candl', 'fire', 'flame', 'burn', 'entrepreneur', 'instagood', 'insta', 'momboss', 'art', 'crafti', 'passion']"
6448,6448,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'ne', 'th', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6449,6449,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'ne', 'schuyler', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6450,6450,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'th', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6451,6451,amy jean  ,"['the', 'view', 'from', 'our', 'street', 'earlier', 'today', 'we', 'have', 'been', 'so', 'close', 'to', 'so', 'mani', 'of', 'these', 'fire', 'yet', 'haven', 't', 'had', 'to', 'evacu', 'i', 'don', 't', 'even', 'know', 'what', 'the', 'name', 'of', 'thi', 'fire', 'is', 'but', 'i', 'think']"
6452,6452,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'n', 'mohawk', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6453,6453,mult co fire ems log,"['grass', 'grass', 'barkdust', 'or', 'tree', 'fire', 'at', 'nb', 'i', 'fwi', 'so', 'se', 'flavel', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6454,6454,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'ne', 'nd', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6455,6455,annysa cruz,"['these', 'beauti', 'rais', 'tonight', 'surpass', 'my', 'goal', 'of', 'thank', 'you', 'all', 'for', 'come', 'and', 'show', 'your', 'support', 'thi', 'mean', 'so', 'much', 'i', 'can', 't', 'wait', 'to', 'give', 'it', 'to', 'the', 'fire', 'station']"
6456,6456,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'ne', 'th', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6457,6457,rachel yarmosh,"['prayer', 'for', 'cali', 'and', 'everyon', 'affect', 'by', 'these', 'horribl', 'fire', 'i', 'm', 'safe', 'over', 'on', 'the', 'east', 'side', 'of', 'l', 'a', 'but', 'there', 'is', 'so', 'much', 'devast', 'in', 'thi', 'citi', 'i', 'love', 'took', 'thi', 'photo', 'on', 'sunday']"
6458,6458,axis dance company,"['it', 's', 'tech', 'time', 'for', 'our', 'new', 'collabor', 'with', 'crowd', 'fire', 'theater', 'ensembl', 'mik', 'nawooj', 'titl', 'death', 'becom', 'life', 'banish', 'dark', 'get', 'your', 'ticket', 'now', 'for', 'friday', 'saturday', 'perform']"
6459,6459,mult co fire ems log,"['chim', 'chimney', 'fireplac', 'or', 'woodstov', 'fire', 'at', 'block', 'of', 'nw', 'raleigh', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6460,6460,karynne boese,"['thi', 'is', 'so', 'rad', 'i', 'wa', 'just', 'think', 'thi', 'bc', 'i', 'am', 'feel', 'so', 'mani', 'feel', 'about', 'the', 'impact', 'of', 'the', 'fire', 'and', 'i', 'm', 'not', 'even', 'person', 'affect', 'other', 'than', 'i', 'know', 'a', 'lot', 'of', 'peopl', 'who', 'are']"
6461,6461,mult co fire ems log,"['almcom', 'monitor', 'commerci', 'fire', 'alarm', 'at', 'block', 'of', 'sw', 'montgomeri', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6462,6462,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'nw', 'naito', 'pkwi', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6463,6463,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'bush', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6464,6464,ryan fetzer,"['forest', 'fire', 'prettymuch', 'lodi', 'california']"
6465,6465,joe beckman,"['in', 'l', 'a', 'shoot', 'a', 'video', 'project', 'with', 'the', 'amazingli', 'talent', 'jason', 'ho', 'dreamnineteen', 'we', 're', 'in', 'marinadelrey', 'and', 'can', 'see', 'the', 'smoke', 'from', 'the', 'fire', 'over', 'malibu', 'pray', 'for', 'strength']"
6466,6466,marideth post,"['mani', 'easi', 'way', 'to', 'support', 'butt', 'counti', 'fire', 'relief', 'effort', 'redcross', 'wexfordgirl', 'north', 'valley', 'anim', 'disast', 'group', 'sausalito']"
6467,6467,sonia gui ansaca,"['farm', 'worker', 'still', 'work', 'with', 'the', 'backdrop', 'of', 'the', 'california', 'fire', 'rememb', 'thi', 'pictur', 'and', 'think', 'about', 'the', 'heart', 'and', 'soul', 'of', 'these', 'hardwork', 'peopl', 'that', 'show', 'up', 'becaus', 'they']"
6468,6468,doug mclean,"['last', 'night', 'the', 'woolsey', 'fire', 'burn', 'the', 'contamin', 'santa', 'susana', 'field', 'laboratori', 'ssfl', 'a', 'former', 'nuclear', 'and', 'rocket', 'engin', 'test', 'site', 'footag', 'from', 'local', 'televis', 'show', 'flame']"
6469,6469,malibu a  tutor,"['we', 'will', 'rebuild', 'malibu', 'one', 'step', 'at', 'a', 'time', 'we', 'will', 'rebuild', 'all', 'affect', 'area', 'in', 'southern', 'california', 'help', 'one', 'famili', 'at', 'a', 'time', 'we', 'will', 'rebuild', 'burn', 'area', 'into', 'everlast', 'paradis']"
6470,6470,kelly mitchell,"['if', 'my', 'last', 'sunset', 'photo', 'wa', 'haunt', 'thi', 'to', 'me', 'is', 'poignant', 'after', 'the', 'fire', 'and', 'smoke', 'there', 'is', 'releas', 'from', 'the', 'heaven', 'to', 'me', 'a', 'symbol', 'of', 'hope', 'i', 'll', 'leav', 'you', 'with', 'that']"
6471,6471,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'ne', 'sandi', 'blvd', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6472,6472,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'steel', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6473,6473,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'nw', 'naito', 'pkwi', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6474,6474,clea,"['great', 'week', 'in', 'la', 'despit', 'the', 'fire', 'one', 'of', 'the', 'highlight', 'organ', 'robertsemma', 'closet', 'becaus', 'honestli', 'she', 's', 'mayb', 'my', 'favorit', 'person', 'ever', 'apolog', 'to', 'other', 'favorit', 'peopl']"
6475,6475,awcrapahellboypodcast,"['you', 'gotta', 'keep', 'your', 'drug', 'and', 'mediumship', 'separ', 'listen', 'tomorrow', 'wednesday', 'novemb', 'th', 'to', 's', 'e', 'goodby', 'mister', 'tod', 'w', 'guest', 'luke', 'field', 'wear', 'campfir', 'applepodcast', 'spotifi', 'or']"
6476,6476,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'martin', 'luther', 'king', 'jr', 'blvd', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6477,6477,mult co fire ems log,"['ta', 'traffic', 'accid', 'fire', 'onli', 'at', 'se', 'th', 'ave', 'se', 'alder', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6478,6478,gigi peregrin,"['what', 'idiot', 'start', 'thi', 'thank', 'you', 'traci', 'fire', 'dept', 'for', 'quickli', 'respond', 'keep', 'our', 'home', 'love', 'one', 'safe', 'tooclos', 'traci', 'california']"
6479,6479,total traffic la,"['sigalert', 'car', 'fire', 'ha', 'the', 'two', 'right', 'lane', 'shutdown', 'in', 'burbank', 'on', 'i', 'nb', 'befor', 'buena', 'vista', 'st', 'stop', 'traffic', 'back', 'to', 'colorado', 'st']"
6480,6480,gigi peregrin,"['what', 'idiot', 'start', 'thi', 'thank', 'you', 'traci', 'fire', 'dept', 'for', 'quickli', 'respond', 'keep', 'our', 'home', 'love', 'one', 'safe', 'tooclos', 'traci', 'california']"
6481,6481,total traffic la,"['a', 'tree', 'fire', 'ha', 'the', 'left', 'lane', 'block', 'in', 'shermanoak', 'on', 'u', 'sb', 'at', 'i', 'stop', 'traffic', 'back', 'to', 'haskel', 'ave', 'delay', 'of', 'min']"
6482,6482,vicki gonzalez,"['after', 'day', 'of', 'destruct', 'and', 'devast', 'rise', 'in', 'campfir', 'death', 'toll', 'we', 'can', 'take', 'ani', 'and', 'everi', 'uplift', 'moment', 'here', 's', 'four', 'daniel', 'is', 'in', 'dire', 'need', 'to']"
6483,6483,total traffic la,"['a', 'car', 'fire', 'is', 'on', 'the', 'tran', 'to', 'the', 'south', 'in', 'shermanoak', 'on', 'u', 'nb', 'at', 'i', 'latraff']"
6484,6484,dano,"['blur', 'fire', 'sky', 'over', 'hb', 'pier', 'surfcitydano', 'verajimenezwx', 'huntington', 'beach', 'california']"
6485,6485,haute body ,"['though', 'it', 's', 'not', 'a', 'full', 'moon', 'tonight', 'relev', 'in', 'beauti', 'woke', 'up', 'in', 'the', 'middl', 'of', 'the', 'night', 'and', 'my', 'first', 'thought', 'wa', 'of', 'the', 'firefight', 'that', 'were', 'still', 'up', 'tri', 'to', 'stop', 'the', 'fire', 'and']"
6486,6486,hear my shirt ,"['our', 'prayer', 'go', 'out', 'to', 'california', 'unit', 'rebuild', 'recov', 'smokey', 'bear', 'recoveri', 'fund', 'for', 'california', 'fire', 't', 'shirt', 'recoveryfund', 'shirt', 'californiafir', 'fire', 'smokey', 'smokeybear']"
6487,6487,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'nw', 'broadway', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6488,6488,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'ne', 'culli', 'blvd', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6489,6489,mult co fire ems log,"['med', 'medic', 'at', 'sw', 'nd', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6490,6490,ttwn san diego,"['a', 'grass', 'fire', 'is', 'on', 'the', 'right', 'shoulder', 'in', 'camppendleton', 'on', 'sb', 'befor', 'la', 'pulga', 'rd', 'sdtraffic']"
6491,6491,jessica gresch,"['yuzu', 'mustard', 'pork', 'rib', 'cook', 'eatingathom', 'paradis', 'nevada']"
6492,6492,total traffic la,"['sigalert', 'car', 'fire', 'ha', 'the', 'two', 'right', 'lane', 'shutdown', 'in', 'burbank', 'on', 'i', 'nb', 'befor', 'buena', 'vista', 'st', 'stop', 'traffic', 'back', 'to', 'lo', 'feliz', 'blvd']"
6493,6493,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'nw', 'st', 'helen', 'rd', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6494,6494,corona weather,"['smoke', 'clear', 'sky', 'temperatur', 'down', 'f', 'f', 'humid', 'up', 'wind', 'mph', 'mph']"
6495,6495,total traffic la,"['a', 'car', 'fire', 'is', 'block', 'the', 'tran', 'to', 'the', 'south', 'in', 'shermanoak', 'on', 'u', 'nb', 'at', 'i', 'latraff']"
6496,6496,oceanside weather,"['smoke', 'clear', 'sky', 'temperatur', 'down', 'f', 'f', 'humid', 'up', 'wind', 'mph', 'mph']"
6497,6497,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'nw', 'everett', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6498,6498,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'ne', 'th', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6499,6499,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'th', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6500,6500,mult co fire ems log,"['ta', 'traffic', 'accid', 'st', 'respons', 'fire', 'em', 'at', 'nb', 'i', 'fwi', 'so', 'exit', 'se', 'foster', 'rd', 'portland', 'or', 'portland', 'fire', 'rp']"
6501,6501,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'sw', 'broadway', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6502,6502,indvsblnationcltn,"['veri', 'sad', 'news', 'i', 'knew', 'that', 'first', 'night', 'that', 'thi', 'one', 'wa', 'differ', 'campfir', 'medford', 'oregon']"
6503,6503,jacquie yo,"['saturday', 'novemb', 'th', 'at', 'street', 'pub', 'and', 'grub', 'dure', 'the', 'pabst', 'blue', 'ribbon', 'sound', 'societi', 'present', 'diamond', 'jet', 'fuel', 'album', 'releas', 'parti', 'we', 'will', 'be', 'accept', 'donat', 'for', 'the', 'camp', 'fire']"
6504,6504,brian boucher,"['veri', 'devast', 'fire', 'happen', 'here', 'in', 'california', 'even', 'though', 'i', 'am', 'i', 'm', 'in', 'a', 'differ', 'part', 'of', 'california', 'it', 'is', 'a', 'veri', 'devast', 'thought', 'and', 'feel', 'like', 'it', 'may', 'come', 'near', 'my', 'home', 'i', 'pray']"
6505,6505,jarred jackson,"['just', 'spot', 'the', 'same', 'calfir', 'brush', 'truck', 'from', 'toulum', 'that', 'i', 'saw', 'yesterday', 'carl', 's', 'jr']"
6506,6506,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'nd', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6507,6507,mult co fire ems log,"['almcom', 'monitor', 'commerci', 'fire', 'alarm', 'at', 'block', 'of', 'ne', 'th', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6508,6508,pico rivera weather,"['pico', 'rivera', 'at', 'pm', 'smoke', 'clear', 'sky', 'temperatur', 'down', 'f', 'f', 'humid', 'up', 'wind', 'mph', 'mph']"
6509,6509,william justo,"['the', 'sky', 'wa', 'on', 'fire', 'with', 'color', 'tonight', 'on', 'thi', 'nd', 'day', 'of', 'novemb', 'simpli', 'so', 'gorgeou', 'inde', 'thi', 'year', 'ha', 'gone', 'by', 'super', 'fast', 'by', 'the', 'time', 'you', 'know', 'it', 'it', 'll', 'be', 'pic', 'taken', 'from']"
6510,6510,mult co fire ems log,"['ta', 'traffic', 'accid', 'st', 'respons', 'fire', 'em', 'at', 'ne', 'th', 'ave', 'ne', 'weidler', 'st', 'portland', 'or', 'portland', 'fire', 'rp']"
6511,6511,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'sw', 'th', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6512,6512,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'taylor', 'ct', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
6513,6513,south gate weather,"['at', 'pm', 'smoke', 'clear', 'sky', 'temperatur', 'down', 'f', 'f', 'humid', 'up', 'wind', 'mph', 'mph']"
