,cleaned_message,urgent_cos_sim,non_urgent_cos_sim,urgent,text,username,coordinates
3059,open bottle home ha terrific balance tropical fruit tartness drinking hyper paradise therarebarrel therarebarrel,0.13359331071281344,0.14264677234622528,0,I should open my bottle at home... this has a terrific balance of tropical fruit and tartness. - Drinking a Hyper Paradise by @therarebarrel at @therarebarrel  — http://untp.beer/s/c675089112 ,"Safer at home, Yoda is","(39.718071502200445, -121.66684710274666)"
3060,thankful south bay way fire raging across la valley right allowed ride without issue thought prayer,0.13857615681085078,0.14657427809631246,0,I’m thankful that the South Bay is out of the way of the fires raging across the LA Valley right now. It allowed me to ride out without issue. But my thoughts and prayers are with all… https://www.instagram.com/p/BqDvrOrjne_/?utm_source=ig_twitter_share&igshid=iisil9x1yqil …,Joshua Izumigawa,"(39.81861524716632, -121.58723909413938)"
3061,repost sublime day second hand smoke wa released flyfamily chopper ratrods mx fmx harleys harleydavidson moto harleywheelies hotrods motorcycle,0.13919275183604954,0.14068370793278515,0,"Repost: sublime  -  On this day in '97, Second-hand Smoke was released!  - #FLYFAMILY #CHOPPERS #ratrods#mx #fmx #Harleys #Harleydavidson #moto #HARLEYWHEELIES #HOTRODS #motorcycles… https://www.instagram.com/p/BqDv8T-HJYS/?utm_source=ig_twitter_share&igshid=1xrzl3rvx329d …",Black Flys Eyewear,"(39.54999251692537, -121.6133617148984)"
3062,teapotfire unofficial new fire report detail uncertain elmorecounty mi ene mountain home id mi se boise city id see official safety info may incorrect disclaimer image pic twitter com hmheokhuq,0.14307286656717808,0.1512255720142759,0,"#TeapotFire unofficial new fire report; details uncertain.
#ElmoreCounty; ~8mi ENE of Mountain Home, ID. ~44mi SE of Boise City, ID. See officials for safety info. May be incorrect; disclaimers in images.pic.twitter.com/3HmHeOKHuQ",Wildfire Bot (AK/ID/MT/ND)-Unofficial 🔥🤖,"(39.85334172286985, -121.58347626992632)"
3063,spent friday afternoon showing sale house top tigertail client fire raged distance neutra glass box unobstructed view perfectly sited,0.14275318760392378,0.1488712882743865,0,I spent Friday afternoon showing the Sale House at the top of Tigertail to a client as fires raged on in the distance. Neutra’s glass box and unobstructed views from a perfectly sited… https://www.instagram.com/p/BqDvso9HHaY/?utm_source=ig_twitter_share&igshid=1iw750t5mz4dr …,Rob Kallick,"(39.85362266518331, -121.48900118006587)"
3064,drink beer help campfire victim therarebarrel berkeley ca pic twitter com wml luige,0.1379741804463741,0.14485716574250673,0,"Drink beer; Help #CampFire victims. (at @TheRareBarrel in Berkeley, CA) https://www.swarmapp.com/c/hIiBCF5k1I1 pic.twitter.com/wmL8lUigE7","Safer at home, Yoda is","(39.7447944971569, -121.64687772765504)"
3065,night cobb running around wedding last day wanting post layer smoke sediment lit setting,0.14207503188365142,0.14369297310599544,0,From the other night out in Cobb.  I’ve been running around for a wedding the last few days and have been wanting to post this.  Layers of smoke and sediment being lit from the setting… https://www.instagram.com/p/BqDuVV2gh05/?utm_source=ig_twitter_share&igshid=1xqilfpscj6bc …,AJ Reilly,"(39.84901689113841, -121.42540974828248)"
3066,heartbreaking think sunday morning witnessed deer taking stroll summercampmars malibu state park magical space caught fire,0.1473002654463281,0.15659311914860896,0,Heartbreaking when I think of the sunday morning when I witnessed these deer taking a stroll through summercampmars in Malibu State Park. Now this magical space is caught in the fires… https://www.instagram.com/p/BqDuRfxAmhP/?utm_source=ig_twitter_share&igshid=1u5p99j6l6oh6 …,Asrteia - Andrea,"(39.81010192853569, -121.42463233067541)"
3067,carcrazy mooncricketfilms carphotography classiccars musclecar musclecars venicebeach losangeles mooncricket sonya rii zeiss goodguyscarshow mustang blue smoke,0.13476140971825168,0.13759526183143692,0,"#carcrazy #mooncricketfilms
#carphotography #classiccars #musclecar #musclecars #venicebeach #losangeles #mooncricket #sonya7rii #zeiss #goodguyscarshow #mustang #blue #smoke… https://www.instagram.com/p/BqDt_f6nuTJ/?utm_source=ig_twitter_share&igshid=oqrqj8vm55tx …",Beto Lopez,"(39.79851627697639, -121.44589608384443)"
3068,super scooper passing right house head fire much tomorrow fireball malibu vlog get coloring book amazon watch show,0.139094797348444,0.142155394588547,0,Super Scooper’s passing right by our house to head to the fire. This and so much more on tomorrow’s FIREBALL MALIBU VLOG!! Get our coloring books on Amazon and watch our show… https://www.instagram.com/p/BqDtaHcF8pV/?utm_source=ig_twitter_share&igshid=15cqt9xicpam7 …,Fireball Tim,"(39.85799411390533, -121.58150088825427)"
3069,tragedy strike always amazing see selflessness human spirit good samaritan helping keep fire away silverado memory care community,0.14258257459855442,0.1508710981761089,0,"When tragedy strikes, it’s always amazing to see the selflessness of the human spirit. Here, a Good Samaritan is helping to keep the fires away from the Silverado Memory Care Community in… https://www.instagram.com/p/BqDtcwbHb41/?utm_source=ig_twitter_share&igshid=16n75hig3sp26 …",Ryan Hensley,"(39.82171003277387, -121.69161514900574)"
3070,little beauty eye beast time california never forget even personally affected fire heart still heavy firstresponders,0.14155823523810065,0.14630092141598552,0,"A little Beauty in the eye of the Beast. A time California will never forget. Even if you were not personally affected by the fires our hearts are still heavy. 
.
.
#firstresponders… https://www.instagram.com/p/BqDs-hKgXxf/?utm_source=ig_twitter_share&igshid=1o1hfrwrom7om …",Debbi DiMaggio Real Estate • Forbes5StarRealtor,"(39.666201875457205, -121.5188855045442)"
3071,big shoutout losangelesfiredepartment firefighter hard work try get fire contained woolseyfire westhills west,0.13886652457637466,0.14781433865315072,0,Big shoutout to all the losangelesfiredepartment firefighters for all the hard work they are doing to try and get these fires contained.  #woolseyfire #westhills @ West… https://www.instagram.com/p/BqDssRwneTN/?utm_source=ig_twitter_share&igshid=u8i3w54g0705 …,Ryan Hensley,"(39.7688405008986, -121.66223665914819)"
3072,please help animal fire malibu californiafires westlakevillage agoura oak calabasas topanga topangacanyon pleaserepost please need prayer heart,0.1435460654452835,0.1443127702902981,0,Please help the #animals!!!! #fire #malibu #californiafires #westlakevillage #agoura #1000oaks #calabasas #topanga #topangacanyon #pleaserepost please we need all your prayers! My heart is… https://www.instagram.com/p/BqDspm5hfim/?utm_source=ig_twitter_share&igshid=qlbsfloh94y4 …,Linda Vanoff,"(39.83543947495571, -121.4794577157062)"
3073,elec electrical problem structure block ne sumner st portland portland fire rp pdx,0.1441920191466059,0.15002857789481922,0,"ELEC - ELECTRICAL PROBLEM IN A STRUCTURE at 4100 BLOCK OF NE SUMNER ST, PORTLAND, OR [Portland Fire #RP18000093393] 14:49 #pdx911",Mult Co Fire/EMS log,"(39.67680443208324, -121.5881138943164)"
3074,sigalert road closed due brush fire griffithpark crystal spring dr nb sb,0.1324946616875764,0.1339276988076888,0,!! sigalert !! the road is closed due to a brush fire. in #GriffithPark on Crystal Springs Dr Both NB/SB between ... http://bit.ly/10F395r ,Total Traffic LA,"(39.79631002664689, -121.5574797363678)"
3075,haze smoke temperature f f humidity wind mph mph,0.15940409519176674,0.1635484865477786,0,"haze -> smoke
temperature up 70°F -> 77°F
humidity down 29% -> 12%
wind 3mph -> 5mph",South Gate Weather,"(39.74897024465586, -121.5752873000478)"
3076,still evacuated fire destroyed much still threatening home today celebrate love life lucky bon voyage god speed,0.14433531731827556,0.14550394086128948,0,"We are still evacuated and fires have destroyed so much, and still threatening our home. But today we celebrate our love, our life, and how lucky we are. Bon voyage, and God speed.… https://www.instagram.com/p/BqDro0XD7dh/?utm_source=ig_twitter_share&igshid=11w1bkxy6rbtg …",Jennifer Farrell,"(39.56646853910431, -121.66349845796192)"
3077,smokea smoke investigation outside structure nb fwy exit sw barbur blvd portland portland fire rp,0.1506833650810494,0.15425541105906834,0,"SMOKEA - SMOKE INVESTIGATION OUTSIDE A STRUCTURE at NB I5 FWY AT / EXIT 294 & SW BARBUR BLVD, PORTLAND, OR [Portland Fire #RP18000093387]",Mult Co Fire/EMS log,"(39.8198589704035, -121.5805580446955)"
3078,woolseyfire redcross suggestion local fire departmenrs help thank secondcityla repost secondcityla get repost please donate text redcross,0.1380259131921135,0.14484656148149055,0,"#woolseyfire #redcross

Suggestions from local fire departmenrs on how to help.
Thank you @SecondCityLA
#Repost @SecondCityLA (get_repost)
・・・
Please donate if you can.  Text REDCROSS to… https://www.instagram.com/p/BqDqs5FnGYh/?utm_source=ig_twitter_share&igshid=1rvy86m2ynelk …",Laura Ann Tull is voting for @Biden,"(39.77354604860973, -121.63244843263807)"
3079,haze smoke temperature f f humidity wind mph mph,0.15940409519176674,0.1635484865477786,0,"haze -> smoke
temperature up 71°F -> 77°F
humidity up 6% -> 12%
wind 11mph -> 5mph",Willowbrook Weather,"(39.639834468950546, -121.76792138756791)"
3080,haze smoke temperature f f humidity wind mph mph,0.15940409519176674,0.1635484865477786,0,"haze -> smoke
temperature up 74°F -> 76°F
humidity down 6% -> 4%
wind 22mph -> 24mph",Corona Weather,"(39.65012762880312, -121.52296464530133)"
3081,fallsbraefire unofficial new fire report detail uncertain sandiegocounty near bonsall ca mi se los angeles ca see official safety info may incorrect disclaimer image pic twitter com gnjihoeqg,0.1362792430328759,0.13895129252075508,0,"#FallsbraeFire unofficial new fire report; details uncertain.
#SanDiegoCounty; Near Bonsall, CA. ~84mi SE of Los Angeles, CA. See officials for safety info. May be incorrect; disclaimers in images.pic.twitter.com/5GnJIHoEQG",Wildfire Bot (CA) - Unofficial 🔥🤖,"(39.76112497387068, -121.63879798719006)"
3082,sunset mid day smoke fire malibu firefighter hero venice california,0.14497448219546968,0.14790331349494687,0,"Not a Sunset.  Mid-day smoke from the fire in Malibu.   Firefighters are heros. @ Venice, California https://www.instagram.com/p/BqDouvLAT7i/?utm_source=ig_twitter_share&igshid=jcta9d3o8sqx …",Rob Baca,"(39.712659990642145, -121.48048797798732)"
3083,luxury materialistic thing desperately desire come u grave disaster like fire,0.14045464165856633,0.1590795879414613,0,"All these luxury, materialistic, things that we so desperately desire can’t come with us to the grave. 
________________________________________
When disasters like the fires in… https://www.instagram.com/p/BqDoUkvF747/?utm_source=ig_twitter_share&igshid=1qele52lqzr8n …",therealcharlesoneal,"(39.59275156596697, -121.65710867684837)"
3084,almres monitored residential fire alarm block se franklin st portland portland fire rp pdx,0.14454778082007766,0.1459810681350511,0,"ALMRES - MONITORED RESIDENTIAL FIRE ALARM at 7600 BLOCK OF SE FRANKLIN ST, PORTLAND, OR [Portland Fire #RP18000093384] 14:14 #pdx911",Mult Co Fire/EMS log,"(39.687035761585804, -121.6506874845708)"
3085,thank losangelesfiredepartment fire department across california fighting protect place love home people lost,0.14481677852830946,0.14792828778133948,0,Thank You to the losangelesfiredepartment (and fire departments from across California) fighting to protect this place we love. Our home. And  to people who lost their… https://www.instagram.com/p/BqDmEnYnkHP/?utm_source=ig_twitter_share&igshid=v3y8xiqz6q4j …,Jennifer Birn,"(39.760515639460834, -121.62423419398147)"
3086,flying losangeles seeing earth blackened fire pain sweet mother earth sending love people lost home animal los,0.1432786398212417,0.14493048913949094,0,Flying into #losangeles and seeing the #earth blackened by the #fire... she is in pain... our sweet Mother Earth. Sending love to all the people who’ve lost their homes and animals. @ Los… https://www.instagram.com/p/BqDlm1fnGnn/?utm_source=ig_twitter_share&igshid=gcxm2hdbwfzf …,Robin McLeavy,"(39.78440733242731, -121.63445924151627)"
3087,lightning thunder rain month ago rattled ran congruently tear see hurt fire rage rising ash please stay hydrated,0.13482312499404714,0.14545809346178126,0,"The lightning, thunder + rain a month ago rattled me; ran congruently with my tears. Now I see you who hurt me as this fire rages on. rising from the ashes, I --

Please stay hydrated in… https://www.instagram.com/p/BqDls3XHE8p/?utm_source=ig_twitter_share&igshid=16vgca481ostq …",spencer kills ➐,"(39.70139204050221, -121.54740516162141)"
3088,getting car washed sure wasting time dust ash fire car pretty dusty also ha paw print dust little visitor,0.14331446465537098,0.1615538141879489,0,Getting my car washed but not sure if I’m wasting my time with all the dust & ash from the fires. The car is pretty dusty & also has paw  prints in the dust from this little visitor on… https://www.instagram.com/p/BqDljPUHN3N/?utm_source=ig_twitter_share&igshid=1y1oqzjlqm1eo …,Bodhi77,"(39.75763134172369, -121.63339620515275)"
3089,want show gratitude first responder fighting fire california fire fight put life line protect u devastation fire,0.14262247667567593,0.1483888968160163,0,I want to show my gratitude to the first responders fighting the fires in California. Each fire they fight they put their life on the line to protect us from the devastation of fires.… https://www.instagram.com/p/BqDlGkigRAn/?utm_source=ig_twitter_share&igshid=1dxlrp0jiqt0a …,Heather,"(39.863445759282136, -121.67183740356869)"
3090,air quality better yesterday windy moment glad smoke ha shifted wooselyfire malibufire malibu santamonica,0.14227053779550788,0.1517878631710283,0,Air quality is better than yesterday. Not windy here at the moment. Glad the smoke has shifted for now. #Wooselyfire #malibufire #Malibu #santamonica… https://www.instagram.com/p/BqDlPUlBG5HR11hzvKjhQPQ_sMC4AZnVYBNF4E0/?utm_source=ig_twitter_share&igshid=oi8xep6g7t7w …,Stephen Martin,"(39.681612055603594, -121.74811386801602)"
3091,tragic forest fire outside la turn setting sun red nofilter sunset familytime alamitos bay,0.1435677528015873,0.16339678456273493,0,Tragic forest fires outside of LA turn the setting sun red. #nofilter #sunset #familytime @ Alamitos Bay https://www.instagram.com/p/BqDlJiMAOS0/?utm_source=ig_twitter_share&igshid=1u0jphs0st3wc …,Beth White,"(39.69411452767131, -121.78494540901204)"
3092,erin carlos paradise point resort spa san diego ca,0.13309522689407935,0.14048910151380065,0,"And erin, and carlos (@ Paradise Point Resort & Spa in San Diego, CA) https://www.swarmapp.com/c/1mLlG8AFZXg ",sabrina orchid,"(39.90703340914228, -121.5185679664571)"
3093,sunday lunch tacubayataqueria graham co smoke wind dogsofinstagram berkeley fourth street shop,0.14505615756041165,0.14937521815631655,0,#Sunday #lunch tacubayataqueria with Graham & Co. #smoke #wind #dogsofinstagram #berkeley @ Fourth Street Shops https://www.instagram.com/p/BqDkC_DAAad/?utm_source=ig_twitter_share&igshid=cnv04rf7xycq …,Gene Della Maggiora,"(39.7757134753415, -121.701075872992)"
3094,last year met veteran inside mcnears hour parade bought drink wa first normal thing fire hearing story,0.13995679811517742,0.14756316405713785,0,Last year we met these veterans inside of McNears an hour before the parade.  Bought them all a drink.  It was the first “normal” thing we did after the fires.  Hearing their stories of… https://www.instagram.com/p/BqDfmXdg5Cw/?utm_source=ig_twitter_share&igshid=opaxa3mabntv …,Steve Farmiloe,"(39.785389424592395, -121.64492286032531)"
3095,thank noble firefighter countless civilian rescue team helping victim woosley fire pray rain hope life safe,0.14413492981208506,0.14451583706484092,0,"Thank you to all of the noble firefighters and countless civilian rescue teams for helping with victims of Woosley Fire  
We pray  for rain and hope all lives will be safe. 100% of our… https://www.instagram.com/p/BqDjxPpFVLY/?utm_source=ig_twitter_share&igshid=pwsbx51dotvn …",White Harte Pub,"(39.795355268896216, -121.54667050177967)"
3096,ricesfire unofficial new fire report detail uncertain yubacounty near dobbin ca mi nne sacramento ca see official safety info may incorrect disclaimer image pic twitter com xi pjvtxbg,0.13765297057276402,0.13943286770146854,0,"#RicesFire unofficial new fire report; details uncertain.
#YubaCounty; Near Dobbins, CA. ~53mi NNE of Sacramento, CA. See officials for safety info. May be incorrect; disclaimers in images.pic.twitter.com/Xi9pjVtxbg",Wildfire Bot (CA) - Unofficial 🔥🤖,"(39.7158853188582, -121.41887985911328)"
3097,ta traffic accident code em se th ave se mill st portland portland fire rp pdx,0.1465161926113986,0.14694625959413035,0,"TA8 - TRAFFIC ACCIDENT - CODE 1 EMS ONLY at SE 148TH AVE / SE MILL ST, PORTLAND, OR [Portland Fire #RP18000093369] 13:00 #pdx911",Mult Co Fire/EMS log,"(39.78461321534489, -121.47929105240974)"
3098,sunrisefire unofficial new fire report detail uncertain sandiegocounty near mount laguna ca mi e san diego ca see official safety info may incorrect disclaimer image pic twitter com cjjhzqeku,0.14154760406986372,0.1450387222299124,0,"#SunriseFire unofficial new fire report; details uncertain.
#SanDiegoCounty; Near Mount Laguna, CA. ~39mi E of San Diego, CA. See officials for safety info. May be incorrect; disclaimers in images.pic.twitter.com/4CJJhZQEkU",Wildfire Bot (CA) - Unofficial 🔥🤖,"(39.788335599070706, -121.59688557773903)"
3099,want backyard paradise semi mansion equipped bed bath along game room theater room come open pm,0.1453880057142364,0.1474276151022502,0,"Want to have your own Backyard paradise?? This semi Mansion is equipped with 6 beds and 6.5 baths... along with game room and theater room!
Come by we are Open between now and 4pm! All… https://www.instagram.com/p/BqDh99zB65O/?utm_source=ig_twitter_share&igshid=l99nkk8juxgp …",Nena Hill,"(39.74804499707326, -121.60023192994)"
3100,flying sacramento whole state look like fire southwest california,0.14361668815736672,0.14797787213925365,0,Flying into Sacramento the whole state looks like it’s on fire  #southwest @ California https://www.instagram.com/p/BqDghhzHqLr/?utm_source=ig_twitter_share&igshid=1v7onad01qz48 …,Dawn Bardessono,"(39.76574827375269, -121.62226045621941)"
3101,slight improvement able see side bay today still horrible air quality toxic beach day goldengatebridge crissyfield smoke fire gross toxic iphonex,0.1322622258409371,0.1393555932625769,0,"A slight improvement being able to see the other side of the bay today, but still horrible air quality. Toxic beach day. #goldengatebridge #crissyfield #smoke #fires #gross #toxic #iphonex… https://www.instagram.com/p/BqDgdoTnh0P/?utm_source=ig_twitter_share&igshid=b4p53yu93ylu …",ryan around,"(39.90541064421158, -121.75893798517664)"
3102,repost kyliecosmetics keeping everyone affected fire prayer grateful amazing firefighter first responder volunteer,0.14174862690475226,0.14380398651847046,0,"#Repost @kyliecosmetics
・・・
Keeping everyone affected by the fires in our prayers  So grateful for the amazing firefighters, first responders and volunteers… https://www.instagram.com/p/BqDfAtLApIlnjFq_hqQ_8F-EPVjbS0__GJRk_E0/?utm_source=ig_twitter_share&igshid=9bg6a2wscn6i …",Gaby Lopez,"(39.55285520815839, -121.68358490854881)"
3103,smoke outside dangerous unhealthy combatting terrible air quality fear happening california prayer family staying inside putting,0.1401613075261823,0.1474347810886054,0,"The smoke outside is dangerous and unhealthy. We are combatting our terrible air quality and fears over what is happening in California with prayer, family, staying inside and putting up… https://www.instagram.com/p/BqDejS-gwuB/?utm_source=ig_twitter_share&igshid=1tqxufijyp968 …",saradwells,"(39.807097675213285, -121.62518403898585)"
3104,pretty great tesla location affected fire getting notice giving unlimited free supercharging fire happening,0.1379487420488848,0.14250149517542302,0,This is pretty great. Teslas in locations affected by the fires are getting this notice giving unlimited free supercharging while the fires are happening. They… https://www.instagram.com/p/BqDe3MZAOEfNRxGWbgri8eTKJ028p3uhLHVVDY0/?utm_source=ig_twitter_share&igshid=zp0g18kr7h69 …,First R Last,"(39.66723059107677, -121.58221375185158)"
3105,passing camp pendleton smoke near la trucking truckinglife truck truckdriver trucklife truckerslife powered tagomatic carson california,0.1485286315782227,0.1489038983993696,0,"Passing Camp Pendleton and the smoke  near LA.  #trucking #truckinglife #truck #truckdriver #trucklife #truckerslife Powered by tagomatic @ Carson, California https://www.instagram.com/p/BqDerYgHEZi/?utm_source=ig_twitter_share&igshid=1iig25qxm2m8f …",Jean F,"(39.66665705904206, -121.74652427049367)"
3106,crazy night remember cheer fella smoke tour smokeouttour smotour legado eldelaguitarra fuerzaregida smokemeouttour san jose california,0.14474969760297746,0.1600213896229656,0,"What a crazy night to remember, cheers fellas!
Smoke Me Out Tour 2018
•
•
•
•
#smokeouttour2018 #smotour2018 #legado7 #eldelaguitarra #fuerzaregida #smokemeouttour2018 @ San Jose, California https://www.instagram.com/p/BqDeXX1gK2u/?utm_source=ig_twitter_share&igshid=1gv3hy3ger0wi …",Deriam Farias,"(39.749812617393104, -121.62265830794777)"
3107,lone palm tree malibu fire haze background sunset airquality malibufire palmtree imbroimages nikon abc eyewitness ktla cbsla losangelesgrammers,0.14386769770705427,0.15410104205294556,0,"Lone palm tree with Malibu fire haze in background during sunset...
#AirQuality



#malibufire #palmtree #imbroimages #nikon #abc7eyewitness #ktla #cbsla #losangelesgrammers… https://www.instagram.com/p/BqDeFcbBMd4/?utm_source=ig_twitter_share&igshid=1o3jpm31jfjl9 …",Mickey Merch,"(39.91391202909434, -121.56743915638026)"
3108,haze smoke temperature f f humidity wind mph mph,0.15940409519176674,0.1635484865477786,0,"haze -> smoke
temperature up 70°F -> 74°F
humidity down 29% -> 13%
wind 3mph -> 6mph",Lawndale Weather,"(39.80577880612557, -121.77851012432737)"
3109,haze smoke temperature f f humidity,0.15734771078869228,0.16941491264734762,0,"haze -> smoke
temperature up 70°F -> 75°F
humidity down 14% -> 13%",Hollywood Weather,"(39.84601355434979, -121.68150326619394)"
3110,word make circumstance better compassion togetherness help heal resilient community effected fire california thank brave men,0.14687398814389055,0.15056699361475193,0,"No words can make these circumstances better, but compassion and togetherness will help heal the resilient communities effected by the fires in California. Thank you to the brave men and… https://www.instagram.com/p/BqDdRu4lr08/?utm_source=ig_twitter_share&igshid=130ok2i9w6icu …",Brooke,"(39.72093366578319, -121.74463937654883)"
3111,fireandice california southlaketahoe iphonephotography restaurant instafood fire ice south lake tahoe,0.14637011613137713,0.1489082219819977,0,#fireandice #california #southlaketahoe #iphonephotography #restaurant #instafood @ Fire + Ice South Lake Tahoe https://www.instagram.com/p/BqDc62kHBaH/?utm_source=ig_twitter_share&igshid=88yk86z9prsv …,Nigel Mancebo,"(39.79094127940621, -121.57556880547297)"
3112,real hero repost feliciabarton picture got good huddled inside breathe much smoke,0.14331859464760455,0.14973441765225354,0,"The real hero’s  #Repost @feliciabarton
・・・
This picture got me good...I’m huddled up inside so I don’t breathe too much of the smoke and you’re out there… https://www.instagram.com/p/BqDdI77AyiZ-s6fcV-7yYPodqGbm6hzCVQEJ7g0/?utm_source=ig_twitter_share&igshid=gnt3tnh8607m …",Gaby Lopez,"(39.7879182254252, -121.82501059792862)"
3113,today want pray say thank soldier fought u also firefighter risking life fire california,0.13748257267897368,0.13749274284059962,0,Today I just want to pray and say thank you for all the soldiers who fought for us and also for all the firefighters who are risking their lives with the fires in California. You are all… https://www.instagram.com/p/BqDc_GpHffW/?utm_source=ig_twitter_share&igshid=tla14fr6kfod …,Darla Stuart,"(39.84022488460499, -121.7586072471724)"
3114,malibu fire haze sunset santa monica malibufire sunset imbroimages nikon abc eyewitness ktla cbsla strapsbyelroobs losangelesgrammers caligrammers losangeles,0.14047943333536655,0.15282691314790087,0,"Malibu Fire haze sunset in Santa Monica...



#malibufire #sunset #imbroimages #nikon #abc7eyewitness #ktla #cbsla #strapsbyelroobs #losangelesgrammers #caligrammers #losangeles… https://www.instagram.com/p/BqDcbvnBxzG/?utm_source=ig_twitter_share&igshid=i8yodmzjn6ee …",Mickey Merch,"(39.795859577786345, -121.64863547155336)"
3115,almres monitored residential fire alarm block sw th pl portland portland fire rp pdx,0.14282010835498654,0.14579719330694538,0,"ALMRES - MONITORED RESIDENTIAL FIRE ALARM at 10300 BLOCK OF SW 59TH PL, PORTLAND, OR [Portland Fire #RP18000093363] 12:30 #pdx911",Mult Co Fire/EMS log,"(39.754477164202264, -121.60572935086404)"
3116,almcom monitored commercial fire alarm block n decatur st portland portland fire rp pdx,0.14181829194130716,0.14483454983214236,0,"ALMCOM - MONITORED COMMERCIAL FIRE ALARM at 9300 BLOCK OF N DECATUR ST, PORTLAND, OR [Portland Fire #RP18000093358] 12:10 #pdx911",Mult Co Fire/EMS log,"(39.80510325291537, -121.55542232040767)"
3117,least home los angeles ventura county evacuated due woolsey fire home extra room want help airbnb encouraging host area,0.1447674403776714,0.15056884437602355,0,"At least 75,000 homes in Los Angeles and Ventura counties have evacuated due to the Woolsey Fire. 
If you have a home or extra room and want to help airbnb is encouraging hosts in the area… https://www.instagram.com/p/BqDa_6uA-8R/?utm_source=ig_twitter_share&igshid=mrc7qv7ehzoy …",Sunnie Brook,"(39.81855971783005, -121.56260004135427)"
3118,despite fire horse safe show go th place sfhja medal final los angeles equestrian center,0.142972553281578,0.1458598769357893,0,"Despite the fires, horses are safe, and the show goes on. 5th place in SFHJA  Medal Final.  @ Los Angeles Equestrian Center https://www.instagram.com/p/BqDbAjHF16W/?utm_source=ig_twitter_share&igshid=1egi22m9mi9k4 …",Catherine Lanter,"(39.83010440653178, -121.61094562912541)"
3119,team xena learning light bar fire strongfirst lifter certification fuelhousegym sflrocks deadlift strongfirst barbell fuelhouse,0.13881341477779358,0.1467060927869777,0,"Team Xena learning how to light the bar on fire !
strongfirst #lifter certification @fuelhousegym #sflrocks #deadlift #strongfirst #barbell @ FUELhouse https://www.instagram.com/p/BqDZ_gBBxOp/?utm_source=ig_twitter_share&igshid=1k4wegmmn3em …",Artemis Scantalides,"(39.770651873761636, -121.59210320598204)"
3120,malibu paradise cove particular ha refuge many many time needed prayer sent weekend devastating fire,0.14876737556139327,0.1503090917564673,0,"Malibu, and Paradise Cove in particular, has been a refuge for me for the many, many times I’ve needed it. All of my prayers are being sent there this weekend as the devastating fire… https://www.instagram.com/p/BqDZyFanv1z/?utm_source=ig_twitter_share&igshid=1loc4oqdwl1kv …",Katie Devine,"(39.716176350664504, -121.66077792526647)"
3121,final product campfire victim sifter box compete today roseville california,0.1427410608237231,0.14462004819331084,0,"Final product for #campfire victims - sifter boxes. Will compete 30 today @ Roseville, California https://www.instagram.com/p/BqDZWH3nXCNzQdxVsCrjkoV7QS_0KYIKOd5TCw0/?utm_source=ig_twitter_share&igshid=1vgp32ep33wtj …",Steve Foster,"(39.73050163188545, -121.62934100207475)"
3122,super high wind pushing fire smoke south west morning wa like wizard oz time ta redding california,0.14522923098372234,0.1472805439140815,0,Super high winds are pushing the fire /smoke south and west. This morning it was like Wizard of Oz time. @ TA Redding California https://www.instagram.com/p/BqDZRacBS3_/?utm_source=ig_twitter_share&igshid=1v6zdfmu93k47 …,Sharon Masters,"(39.5758955919798, -121.66906410694882)"
3123,please support losangelesfiredepartment vcfd pio battle two raging fire already taken beautiful malibu creek peter strauss ranch lafd reporting,0.1472556493187972,0.1531202064134054,0,Please support the losangelesfiredepartment & @VCFD_PIO as they battle two raging fires that have already taken the beautiful Malibu Creek & Peter Strauss Ranch. LAFD is reporting that… https://www.instagram.com/p/BqDZC70BD2c/?utm_source=ig_twitter_share&igshid=e6svcoao74uc …,LA River Bend,"(39.78238825353607, -121.71095761006538)"
3124,fire mile tiiuloigu home taken news station yesterday evacuated home thursday morning grey ash fell black sky like snow,0.14748675229916774,0.1518184421283928,0,"This fire is about a mile from @tiiuloigu and my home, taken by a news station yesterday.  We evacuated our home at 2:30am Thursday morning.  Grey ash fell from the black sky like snow.… https://www.instagram.com/p/BqDY__gl_NO/?utm_source=ig_twitter_share&igshid=m4kw118gbwne …",William Shockley,"(39.66726208157888, -121.54346551570853)"
3125,ta traffic accident st response fire em se grand ave se belmont st portland portland fire rp,0.14509617543670728,0.14734959918966706,0,"TA1 - TRAFFIC ACCIDENT - 1ST RESPONSE (FIRE & EMS) at SE GRAND AVE / SE BELMONT ST, PORTLAND, OR [Portland Fire #RP18000093354] 11:52",Mult Co Fire/EMS log,"(39.853991469638565, -121.71823015596347)"
3126,fire area keep prayer view elkins worshiped together jesus boat u uccmalibu pepperdine university,0.14936059660480291,0.15369641327663627,0,More fires in the area. Keep up the prayers. The view above Elkins where we just worshiped together. Jesus is here in the boat with us. #uccmalibu @ Pepperdine University https://www.instagram.com/p/BqDYeL9nod-/?utm_source=ig_twitter_share&igshid=hj68la3ndd1d …,Al Sturgeon,"(39.82479014856315, -121.6123179251199)"
3127,pivoted covering mass shooting covering massive fire processed weight sure soon thank first responder investigator,0.14464865388471,0.1476140998497312,0,"I pivoted from covering a mass shooting, to covering a massive fire. I haven’t processed the weight of it all, but I’m sure I will soon. Thank you to the first responders, investigators… https://www.instagram.com/p/BqDYb45nsuW/?utm_source=ig_twitter_share&igshid=anzo0gyx9y2w …",Jennifer Kastner,"(39.73722500451225, -121.80687573767335)"
